popularity,runtime,vote_average,vote_count,release_year,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_scifi,genre_tvmovie,genre_thriller,genre_war,genre_western,cast_count,director_freq,director_label
15.039407,123.0,6.2,323,1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,10,7,842
143.041543,145.0,7.9,5862,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,10,357
104.469351,195.0,8.3,4329,1993,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10,27,1552
12.29603,125.0,5.9,178,2012,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11,1,90
19.195399,113.0,7.0,375,1985,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10,4,1282
19.637704,117.0,6.3,433,1992,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,7,1292
4.516953,128.0,5.9,81,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,4,1251
5.683281,106.0,6.3,123,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,5,189
14.653718,88.0,5.3,281,2003,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,1,572
32.943848,92.0,5.9,820,2008,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,2,361
2.215261,91.0,5.0,27,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,650
12.030456,98.0,5.0,229,1982,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,10,1,1644
5.158067,131.0,6.3,59,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,1572
36.167578000000006,94.0,6.0,1423,2009,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3,286
10.619574,105.0,7.4,105,2014,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1717
